invoice_no,customer_id,invoice_date,country,total_amount
537365,15078,2010-12-06 12:38:00,United Kingdom,449.95
537366,14085,2010-12-06 12:39:00,United Kingdom,308.05
537367,15078,2010-12-06 12:39:00,United Kingdom,25.200000000000003
537368,14911,2010-12-06 12:40:00,EIRE,377.50000000000006
537369,17860,2010-12-06 12:41:00,United Kingdom,252.8
537370,13155,2010-12-06 12:44:00,United Kingdom,379.69999999999993
537371,15028,2010-12-06 12:47:00,United Kingdom,185.97
537372,16919,2010-12-06 12:52:00,United Kingdom,198.35000000000002
537374,17259,2010-12-06 12:55:00,United Kingdom,381.64
537375,17019,2010-12-06 12:55:00,United Kingdom,358.82
537376,16722,2010-12-06 12:59:00,United Kingdom,480.68
537377,15882,2010-12-06 13:01:00,United Kingdom,270.52
537378,14911,2010-12-06 13:06:00,EIRE,784.15
537380,15882,2010-12-06 13:12:00,United Kingdom,100.80000000000001
537381,14667,2010-12-06 13:13:00,United Kingdom,511.56
537382,16710,2010-12-06 13:13:00,United Kingdom,375.47
537384,15984,2010-12-06 13:21:00,United Kingdom,122.7
537385,14487,2010-12-06 13:22:00,United Kingdom,125.10000000000002
537386,14911,2010-12-06 13:32:00,EIRE,20.85
537387,13468,2010-12-06 13:34:00,United Kingdom,222.17999999999998
537388,17682,2010-12-06 13:35:00,United Kingdom,391.5
537389,17757,2010-12-06 13:41:00,United Kingdom,149.0
537390,16658,2010-12-06 13:47:00,United Kingdom,123.24
537391,16550,2010-12-06 13:53:00,United Kingdom,554.66
537392,17068,2010-12-06 13:58:00,United Kingdom,166.15
537393,13089,2010-12-06 13:59:00,United Kingdom,2415.0400000000004
537394,13089,2010-12-06 14:00:00,United Kingdom,81.18
537395,15356,2010-12-06 14:05:00,United Kingdom,150.21999999999997
537396,17223,2010-12-06 14:08:00,United Kingdom,292.84000000000003
537397,16817,2010-12-06 14:19:00,United Kingdom,244.2
537399,13030,2010-12-06 14:31:00,United Kingdom,427.7399999999999
537400,17191,2010-12-06 14:36:00,United Kingdom,422.81
537403,17191,2010-12-06 14:43:00,United Kingdom,30.450000000000003
537404,17191,2010-12-06 14:46:00,United Kingdom,56.85
537405,17841,2010-12-06 14:51:00,United Kingdom,406.68999999999994
537407,15502,2010-12-06 14:55:00,United Kingdom,192.7
537409,15194,2010-12-06 15:00:00,United Kingdom,406.15999999999997
537410,14409,2010-12-06 15:03:00,United Kingdom,151.20000000000002
537412,14409,2010-12-06 15:06:00,United Kingdom,177.60000000000002
537415,16654,2010-12-06 15:09:00,United Kingdom,227.40000000000003
537418,17884,2010-12-06 15:13:00,United Kingdom,137.10999999999996
537419,13495,2010-12-06 15:14:00,United Kingdom,510.95000000000005
537420,17519,2010-12-06 15:18:00,United Kingdom,335.3
537421,17218,2010-12-06 15:25:00,United Kingdom,292.53999999999996
537422,17812,2010-12-06 15:27:00,United Kingdom,217.54999999999998
537423,14215,2010-12-06 15:34:00,United Kingdom,166.0
537424,15602,2010-12-06 15:35:00,United Kingdom,92.55000000000001
537428,17320,2010-12-06 15:38:00,United Kingdom,450.91999999999996
537429,12748,2010-12-06 15:54:00,United Kingdom,82.11999999999999
537433,12913,2010-12-06 16:36:00,United Kingdom,417.62
537435,17920,2010-12-06 16:58:00,United Kingdom,221.50000000000003
537440,17869,2010-12-06 17:16:00,United Kingdom,214.32
537441,13564,2010-12-06 17:26:00,United Kingdom,540.0
537446,18055,2010-12-07 09:13:00,United Kingdom,569.0300000000001
537447,13963,2010-12-07 09:21:00,United Kingdom,151.3
537448,17450,2010-12-07 09:23:00,United Kingdom,39.599999999999994
537456,17450,2010-12-07 09:43:00,United Kingdom,1989.2399999999998
537457,17511,2010-12-07 09:51:00,United Kingdom,1644.9399999999996
537458,17091,2010-12-07 09:55:00,United Kingdom,293.45
537459,17470,2010-12-07 09:57:00,United Kingdom,178.4
537460,17616,2010-12-07 10:04:00,United Kingdom,326.4
537461,15649,2010-12-07 10:06:00,United Kingdom,510.0
537462,17228,2010-12-07 10:06:00,United Kingdom,172.64999999999998
537463,12681,2010-12-07 10:08:00,France,1033.52
537464,14907,2010-12-07 10:14:00,United Kingdom,618.07
537465,17735,2010-12-07 10:32:00,United Kingdom,454.6
537467,16059,2010-12-07 10:36:00,United Kingdom,118.25
537468,12567,2010-12-07 10:36:00,France,415.46000000000004
537469,17720,2010-12-07 10:43:00,United Kingdom,102.0
537470,15018,2010-12-07 10:47:00,United Kingdom,111.25
537471,14344,2010-12-07 10:51:00,United Kingdom,17.85
537472,12971,2010-12-07 11:11:00,United Kingdom,111.54
537476,15838,2010-12-07 11:26:00,United Kingdom,957.5
537484,14733,2010-12-07 11:30:00,United Kingdom,1830.0199999999998
537489,17017,2010-12-07 11:33:00,United Kingdom,511.8
537509,13756,2010-12-07 11:41:00,United Kingdom,532.8000000000001
537523,14176,2010-12-07 11:45:00,United Kingdom,159.54999999999998
537538,15353,2010-12-07 11:49:00,United Kingdom,311.65000000000003
537567,18119,2010-12-07 11:59:00,United Kingdom,181.11999999999995
537592,17491,2010-12-07 12:18:00,United Kingdom,327.4000000000001
537593,14282,2010-12-07 12:21:00,United Kingdom,571.0
537594,12647,2010-12-07 12:28:00,Germany,596.8
537595,13569,2010-12-07 12:29:00,United Kingdom,118.32
537598,14135,2010-12-07 12:37:00,United Kingdom,319.0
537599,17954,2010-12-07 12:37:00,United Kingdom,19.9
537601,17287,2010-12-07 12:43:00,United Kingdom,108.78
537603,14673,2010-12-07 12:49:00,United Kingdom,373.49
537604,13488,2010-12-07 13:01:00,United Kingdom,1381.9199999999996
537605,16221,2010-12-07 13:13:00,United Kingdom,166.74
537606,15002,2010-12-07 13:16:00,United Kingdom,631.6499999999999
537607,15965,2010-12-07 13:18:00,United Kingdom,156.19
537608,15024,2010-12-07 13:20:00,United Kingdom,444.42
537609,17675,2010-12-07 13:22:00,United Kingdom,617.12
537612,13769,2010-12-07 13:28:00,United Kingdom,322.3
537614,16904,2010-12-07 13:29:00,United Kingdom,322.79999999999995
537615,15898,2010-12-07 13:30:00,United Kingdom,139.0
537616,16904,2010-12-07 13:30:00,United Kingdom,15.9
537617,16086,2010-12-07 13:45:00,United Kingdom,177.26
537618,15061,2010-12-07 13:50:00,United Kingdom,2022.16
537619,13786,2010-12-07 13:53:00,United Kingdom,230.4
537620,13880,2010-12-07 14:00:00,United Kingdom,97.8
537622,13173,2010-12-07 14:30:00,United Kingdom,165.94000000000003
537623,15858,2010-12-07 14:31:00,United Kingdom,383.93000000000006
537624,12748,2010-12-07 14:41:00,United Kingdom,306.84000000000003
537625,15180,2010-12-07 14:57:00,United Kingdom,87.5
537626,12347,2010-12-07 14:57:00,Iceland,711.79
537627,14739,2010-12-07 14:58:00,United Kingdom,713.88
537628,16293,2010-12-07 15:02:00,United Kingdom,378.75
537629,17419,2010-12-07 15:03:00,United Kingdom,356.87
537631,17419,2010-12-07 15:04:00,United Kingdom,17.4
537634,16775,2010-12-07 15:15:00,United Kingdom,231.9
537635,16306,2010-12-07 15:18:00,United Kingdom,68.1
537636,16950,2010-12-07 15:20:00,United Kingdom,172.0
537646,17591,2010-12-07 15:39:00,United Kingdom,406.6
537648,12839,2010-12-07 15:48:00,United Kingdom,402.60999999999996
537649,13807,2010-12-07 15:48:00,United Kingdom,112.6
537650,16125,2010-12-07 15:48:00,United Kingdom,289.35
537653,17897,2010-12-07 15:54:00,United Kingdom,268.72999999999996
537655,15081,2010-12-07 16:20:00,United Kingdom,111.15
537657,18102,2010-12-07 16:42:00,United Kingdom,9639.119999999999
537658,18102,2010-12-07 16:43:00,United Kingdom,395.76
537659,18102,2010-12-07 16:43:00,United Kingdom,15885.49
537664,15024,2010-12-07 17:05:00,United Kingdom,46.8
537665,16365,2010-12-07 17:19:00,United Kingdom,139.86
537667,17870,2010-12-08 08:12:00,United Kingdom,326.4
537668,14821,2010-12-08 08:43:00,United Kingdom,48.800000000000004
537669,16863,2010-12-08 08:58:00,United Kingdom,164.25
537670,13078,2010-12-08 09:07:00,United Kingdom,514.39
537671,13267,2010-12-08 09:20:00,United Kingdom,328.45000000000005
537672,13050,2010-12-08 09:30:00,United Kingdom,328.01
537673,12709,2010-12-08 09:49:00,Germany,522.7
537674,15628,2010-12-08 09:51:00,United Kingdom,319.17999999999995
537676,12386,2010-12-08 09:53:00,Australia,258.9
537678,16779,2010-12-08 09:56:00,United Kingdom,356.91
537680,13599,2010-12-08 10:11:00,United Kingdom,253.24
537681,13329,2010-12-08 10:11:00,United Kingdom,304.2
537682,13599,2010-12-08 10:13:00,United Kingdom,99.6
537683,12921,2010-12-08 10:14:00,United Kingdom,365.4
537685,18077,2010-12-08 10:21:00,United Kingdom,204.87
537686,14744,2010-12-08 10:21:00,United Kingdom,225.0
537688,17406,2010-12-08 10:35:00,United Kingdom,702.1
537689,15750,2010-12-08 10:36:00,United Kingdom,301.52
537690,13983,2010-12-08 10:38:00,United Kingdom,329.36
537691,13842,2010-12-08 10:39:00,United Kingdom,310.57
537692,14796,2010-12-08 10:40:00,United Kingdom,671.2099999999999
537693,12441,2010-12-08 10:45:00,France,173.55
537694,14901,2010-12-08 10:46:00,United Kingdom,158.25
537698,13199,2010-12-08 10:51:00,United Kingdom,468.68
537700,18229,2010-12-08 10:51:00,United Kingdom,309.0
537707,14032,2010-12-08 10:53:00,United Kingdom,303.85999999999996
537738,17706,2010-12-08 11:02:00,United Kingdom,287.08
537743,17706,2010-12-08 11:02:00,United Kingdom,151.95000000000002
537751,17706,2010-12-08 11:04:00,United Kingdom,38.8
537754,16081,2010-12-08 11:16:00,United Kingdom,157.60000000000002
537755,16525,2010-12-08 11:31:00,United Kingdom,411.43999999999994
537757,17975,2010-12-08 11:38:00,United Kingdom,314.1
537758,16122,2010-12-08 11:41:00,United Kingdom,105.72
537759,13126,2010-12-08 11:42:00,United Kingdom,203.64
537760,15973,2010-12-08 11:42:00,United Kingdom,307.82
537761,13126,2010-12-08 11:43:00,United Kingdom,19.799999999999997
537762,16558,2010-12-08 12:01:00,United Kingdom,569.4000000000001
537764,16893,2010-12-08 12:06:00,United Kingdom,145.93
537765,14606,2010-12-08 12:08:00,United Kingdom,215.87999999999994
537766,17677,2010-12-08 12:08:00,United Kingdom,651.6000000000001
537767,15100,2010-12-08 12:09:00,United Kingdom,350.4
537768,15750,2010-12-08 12:11:00,United Kingdom,39.0
537769,15021,2010-12-08 12:17:00,United Kingdom,205.64
537770,15529,2010-12-08 12:24:00,United Kingdom,295.66
537771,15498,2010-12-08 12:29:00,United Kingdom,450.92
537772,18043,2010-12-08 12:35:00,United Kingdom,316.46
537773,16016,2010-12-08 12:36:00,United Kingdom,382.2700000000001
537774,14060,2010-12-08 12:40:00,United Kingdom,281.0
537775,17722,2010-12-08 12:41:00,United Kingdom,910.1400000000002
537780,17324,2010-12-08 12:45:00,United Kingdom,127.05000000000001
537781,17341,2010-12-08 12:46:00,United Kingdom,513.5999999999999
537789,14051,2010-12-08 12:49:00,United Kingdom,623.42
537791,16233,2010-12-08 12:51:00,United Kingdom,147.39999999999998
537792,16385,2010-12-08 12:56:00,United Kingdom,148.23000000000002
537793,15032,2010-12-08 12:57:00,United Kingdom,2746.7499999999995
537794,16713,2010-12-08 13:01:00,United Kingdom,414.42999999999995
537795,17213,2010-12-08 13:03:00,United Kingdom,312.90000000000003
537796,18061,2010-12-08 13:03:00,United Kingdom,405.16
537799,15916,2010-12-08 13:07:00,United Kingdom,142.95
537800,12748,2010-12-08 13:08:00,United Kingdom,69.79
537801,15221,2010-12-08 13:08:00,United Kingdom,403.25
537802,13455,2010-12-08 13:11:00,United Kingdom,692.9399999999999
537803,15916,2010-12-08 13:14:00,United Kingdom,89.5
537804,12748,2010-12-08 13:17:00,United Kingdom,130.64000000000001
537806,13113,2010-12-08 13:21:00,United Kingdom,372.97
537808,15311,2010-12-08 13:23:00,United Kingdom,251.09000000000003
537809,14217,2010-12-08 13:28:00,United Kingdom,118.30000000000001
537810,15032,2010-12-08 13:30:00,United Kingdom,23.85
537811,17262,2010-12-08 13:30:00,United Kingdom,268.86
537813,18259,2010-12-08 13:38:00,United Kingdom,376.30000000000007
537815,17676,2010-12-08 13:49:00,United Kingdom,300.7
537816,16679,2010-12-08 13:51:00,United Kingdom,129.75
537817,18269,2010-12-08 13:53:00,United Kingdom,168.6
537818,12766,2010-12-08 13:53:00,Portugal,1149.29
537819,15298,2010-12-08 13:55:00,United Kingdom,397.59999999999997
537822,13523,2010-12-08 14:22:00,United Kingdom,566.95
537825,15005,2010-12-08 14:36:00,United Kingdom,222.5
537826,15581,2010-12-08 14:38:00,United Kingdom,272.34000000000003
537827,15332,2010-12-08 14:43:00,Lithuania,63.0
537828,15680,2010-12-08 14:43:00,United Kingdom,478.89
537829,15498,2010-12-08 14:46:00,United Kingdom,525.8
537830,13649,2010-12-08 14:46:00,United Kingdom,197.8
537831,17894,2010-12-08 14:50:00,United Kingdom,106.77000000000001
537833,13270,2010-12-08 14:53:00,United Kingdom,590.0
537836,14866,2010-12-08 14:58:00,United Kingdom,103.67999999999999
537837,13077,2010-12-08 14:59:00,United Kingdom,313.72
537840,13531,2010-12-08 15:03:00,United Kingdom,305.45000000000005
537841,13848,2010-12-08 15:10:00,United Kingdom,320.0
537842,13140,2010-12-08 15:12:00,United Kingdom,159.51
537843,15713,2010-12-08 15:16:00,United Kingdom,171.15
537844,17999,2010-12-08 15:17:00,United Kingdom,190.34
537845,17690,2010-12-08 15:23:00,United Kingdom,71.4
537846,15347,2010-12-08 15:25:00,United Kingdom,201.59999999999997
537847,14766,2010-12-08 15:33:00,United Kingdom,180.4
537848,13777,2010-12-08 15:35:00,United Kingdom,180.0
537849,13777,2010-12-08 15:35:00,United Kingdom,75.0
537850,16722,2010-12-08 15:38:00,United Kingdom,318.84000000000003
537851,13758,2010-12-08 15:39:00,United Kingdom,356.4
537852,17340,2010-12-08 15:56:00,United Kingdom,2671.2699999999995
537854,13984,2010-12-08 15:58:00,United Kingdom,154.79999999999998
537855,15996,2010-12-08 15:59:00,United Kingdom,263.25
537859,14030,2010-12-08 16:11:00,United Kingdom,670.55
537861,16596,2010-12-08 16:18:00,United Kingdom,120.65
537862,12971,2010-12-08 16:21:00,United Kingdom,111.52999999999999
537863,14030,2010-12-08 16:29:00,United Kingdom,5.95
537864,16700,2010-12-08 16:34:00,United Kingdom,336.94
537865,16011,2010-12-08 16:34:00,United Kingdom,237.95
537866,17655,2010-12-08 16:45:00,United Kingdom,676.1
537867,16717,2010-12-08 16:48:00,United Kingdom,307.25
537868,12433,2010-12-08 16:49:00,Norway,1867.98
537871,12748,2010-12-08 17:20:00,United Kingdom,167.09
537879,14243,2010-12-09 08:34:00,United Kingdom,213.3
537880,12963,2010-12-09 09:14:00,United Kingdom,365.8
537881,15513,2010-12-09 09:23:00,United Kingdom,956.5000000000001
537882,15079,2010-12-09 09:25:00,United Kingdom,141.95
537883,14437,2010-12-09 09:27:00,United Kingdom,63.0
537884,15694,2010-12-09 09:30:00,United Kingdom,525.93
537885,12942,2010-12-09 09:34:00,United Kingdom,258.75
537886,15660,2010-12-09 09:49:00,United Kingdom,209.29999999999998
537887,18092,2010-12-09 10:00:00,United Kingdom,1485.7200000000003
537888,15358,2010-12-09 10:04:00,United Kingdom,524.3500000000001
537889,13319,2010-12-09 10:04:00,United Kingdom,670.48
537890,15358,2010-12-09 10:04:00,United Kingdom,100.19999999999999
537891,13319,2010-12-09 10:05:00,United Kingdom,88.8
537892,12481,2010-12-09 10:13:00,Germany,159.38
537894,12621,2010-12-09 10:16:00,Germany,464.60999999999996
537895,14299,2010-12-09 10:30:00,United Kingdom,429.24
537896,18071,2010-12-09 10:33:00,United Kingdom,258.95000000000005
537897,12683,2010-12-09 10:37:00,France,213.88000000000005
537898,17377,2010-12-09 10:42:00,United Kingdom,364.40000000000003
537899,12755,2010-12-09 10:44:00,Japan,3794.3999999999996
537900,15983,2010-12-09 10:45:00,United Kingdom,382.65999999999997
537901,13854,2010-12-09 10:48:00,United Kingdom,309.4
537915,12797,2010-12-09 10:55:00,Portugal,254.03
537955,16782,2010-12-09 11:28:00,United Kingdom,371.69999999999993
537963,13369,2010-12-09 11:30:00,United Kingdom,308.28
537967,12494,2010-12-09 11:31:00,France,57.6
537981,17857,2010-12-09 11:35:00,United Kingdom,1335.2
537995,12712,2010-12-09 11:39:00,Germany,295.1
538000,12748,2010-12-09 11:44:00,United Kingdom,101.9
538002,14932,2010-12-09 11:48:00,Channel Islands,363.53
538003,12429,2010-12-09 12:05:00,Denmark,1281.5000000000002
538005,13090,2010-12-09 12:12:00,United Kingdom,832.8
538006,14987,2010-12-09 12:13:00,United Kingdom,163.2
538007,14355,2010-12-09 12:16:00,United Kingdom,174.4
538008,12683,2010-12-09 12:17:00,France,849.2
538009,14911,2010-12-09 12:17:00,EIRE,945.55
538010,17526,2010-12-09 12:20:00,United Kingdom,226.79999999999998
538011,14896,2010-12-09 12:24:00,United Kingdom,257.22
538012,14527,2010-12-09 12:32:00,United Kingdom,224.38
538013,17062,2010-12-09 12:37:00,United Kingdom,114.79000000000002
538014,14440,2010-12-09 12:49:00,United Kingdom,656.7
538015,13240,2010-12-09 12:49:00,United Kingdom,224.07
538032,14479,2010-12-09 12:59:00,United Kingdom,174.39999999999998
538035,16065,2010-12-09 13:03:00,United Kingdom,372.09
538037,17430,2010-12-09 13:05:00,United Kingdom,112.6
538040,16520,2010-12-09 13:08:00,United Kingdom,325.76
538048,15945,2010-12-09 13:14:00,United Kingdom,181.0
538049,12748,2010-12-09 13:21:00,United Kingdom,18.4
538050,12748,2010-12-09 13:22:00,United Kingdom,15.9
538051,18041,2010-12-09 13:24:00,United Kingdom,205.34999999999997
538053,15856,2010-12-09 13:34:00,United Kingdom,1571.3200000000002
538056,17198,2010-12-09 13:34:00,United Kingdom,249.65
538057,13102,2010-12-09 13:38:00,United Kingdom,316.82
538063,18102,2010-12-09 13:44:00,United Kingdom,1914.2400000000002
538064,15271,2010-12-09 13:47:00,United Kingdom,111.75
538065,13982,2010-12-09 13:57:00,United Kingdom,428.6
538067,15288,2010-12-09 13:59:00,United Kingdom,165.65
538068,17978,2010-12-09 14:05:00,United Kingdom,300.91999999999996
538069,16795,2010-12-09 14:08:00,United Kingdom,414.87999999999994
538070,16519,2010-12-09 14:08:00,United Kingdom,103.7
538073,17816,2010-12-09 14:10:00,United Kingdom,16.21
538076,15311,2010-12-09 14:15:00,United Kingdom,272.36
538077,14667,2010-12-09 14:19:00,United Kingdom,686.1500000000001
538078,16255,2010-12-09 14:25:00,United Kingdom,374.25000000000006
538079,17671,2010-12-09 14:27:00,United Kingdom,394.18000000000006
538080,17646,2010-12-09 14:28:00,United Kingdom,251.00000000000003
538086,12872,2010-12-09 14:44:00,United Kingdom,378.53
538087,17339,2010-12-09 14:44:00,United Kingdom,60.0
538093,12682,2010-12-09 14:49:00,France,739.05
538094,13117,2010-12-09 14:50:00,United Kingdom,186.03
538095,17097,2010-12-09 14:55:00,Spain,174.71999999999997
538097,15192,2010-12-09 14:56:00,United Kingdom,315.0
538101,15380,2010-12-09 15:01:00,United Kingdom,230.10000000000002
538104,17950,2010-12-09 15:16:00,United Kingdom,190.35
538106,17950,2010-12-09 15:20:00,United Kingdom,72.82000000000001
538107,12826,2010-12-09 15:21:00,United Kingdom,155.0
538108,17456,2010-12-09 15:23:00,United Kingdom,249.86
538113,15811,2010-12-09 15:29:00,United Kingdom,289.85
538116,13327,2010-12-09 15:32:00,United Kingdom,685.0000000000001
538117,13327,2010-12-09 15:33:00,United Kingdom,60.0
538120,17017,2010-12-09 15:35:00,United Kingdom,144.5
538125,18225,2010-12-09 15:46:00,United Kingdom,30.0
538126,17838,2010-12-09 15:50:00,United Kingdom,218.4
538145,15211,2010-12-09 16:08:00,United Kingdom,383.0700000000001
538146,15596,2010-12-09 16:10:00,United Kingdom,402.31999999999994
538147,13090,2010-12-09 16:11:00,United Kingdom,15.0
538151,16163,2010-12-09 16:28:00,United Kingdom,441.6
538155,16907,2010-12-09 16:52:00,United Kingdom,182.01999999999998
538156,15555,2010-12-09 16:53:00,United Kingdom,620.3499999999999
538157,17576,2010-12-09 16:57:00,United Kingdom,119.65000000000002
